gene_id,gene_name,gene_type,chrom,start,end,strand
ENSG00000287928.1,AC007535.1,lncRNA,chr12,13582031,13620077,+
ENSG00000256084.1,AC092112.1,lncRNA,chr12,14216590,14221297,+
ENSG00000255649.2,AC008114.1,lncRNA,chr12,14530124,14543575,+
ENSG00000256751.6,PLBD1-AS1,lncRNA,chr12,14567393,14624191,+
ENSG00000214772.2,AC010168.1,lncRNA,chr12,14665655,14757963,+
ENSG00000261324.2,AC010168.2,lncRNA,chr12,14762504,14767931,-
ENSG00000286107.1,AC007655.2,lncRNA,chr12,14805108,14808177,+
ENSG00000256339.1,AC007655.1,lncRNA,chr12,14841092,14844708,+
ENSG00000255727.2,LINC01489,lncRNA,chr12,15001787,15006999,+
ENSG00000256650.1,RERG-IT1,lncRNA,chr12,15112363,15114698,-
ENSG00000255660.1,RERG-AS1,lncRNA,chr12,15151923,15155283,+
ENSG00000255565.1,AC073651.1,lncRNA,chr12,15780068,15782120,+
ENSG00000286303.1,AC007528.1,lncRNA,chr12,16420653,16447217,+
ENSG00000256564.1,AC007552.2,lncRNA,chr12,16567411,16573940,+
ENSG00000283240.1,AC007529.2,lncRNA,chr12,16661766,16788375,+
ENSG00000255871.2,AC007529.1,lncRNA,chr12,16693800,16695977,+
ENSG00000287455.1,AC092793.1,lncRNA,chr12,17066368,17075631,+
ENSG00000285724.2,AC092110.1,lncRNA,chr12,17083531,17167790,-
ENSG00000256389.2,AC048352.1,lncRNA,chr12,17479446,17709867,+
ENSG00000256994.2,LINC02378,lncRNA,chr12,17509353,17590049,-
ENSG00000255648.1,AC087242.1,lncRNA,chr12,18714795,18737878,+
ENSG00000253284.2,AC092828.1,lncRNA,chr12,19147074,19154659,+
ENSG00000287074.1,AC137561.1,lncRNA,chr12,19582317,19583274,+
ENSG00000255910.2,AC024901.1,lncRNA,chr12,19775451,20012261,+
ENSG00000256287.1,LINC02398,lncRNA,chr12,20014780,20098868,+
ENSG00000287075.1,AC126468.1,lncRNA,chr12,20104590,20109893,-
ENSG00000256499.2,LINC02468,lncRNA,chr12,20120980,20136163,-
ENSG00000256879.1,AC129102.1,lncRNA,chr12,20361732,20370262,-
ENSG00000256615.1,AC010197.1,lncRNA,chr12,21662313,21760032,+
ENSG00000255644.1,AC010185.1,lncRNA,chr12,21759980,21766705,+
ENSG00000257022.1,AC008250.1,lncRNA,chr12,21827210,21887957,+
ENSG00000275567.1,AC008250.2,lncRNA,chr12,21828360,21828564,-
ENSG00000274624.1,AC007671.1,lncRNA,chr12,22104491,22105320,-
ENSG00000256714.1,AC087318.1,lncRNA,chr12,22395088,22398075,-
ENSG00000250166.3,AC053513.1,lncRNA,chr12,22409237,22618868,+
ENSG00000256973.1,AC053513.2,lncRNA,chr12,22460519,22463914,-
ENSG00000257023.1,AC087241.2,lncRNA,chr12,22609228,22625015,-
ENSG00000256995.8,AC084816.1,lncRNA,chr12,22699859,23188807,+
ENSG00000256923.1,AC084819.1,lncRNA,chr12,22742582,22743091,+
ENSG00000256321.6,AC087235.2,lncRNA,chr12,23175648,23191587,+
ENSG00000115934.11,AC087235.1,lncRNA,chr12,23181334,23251499,-
ENSG00000256473.1,AC087260.1,lncRNA,chr12,23637973,23638487,+
ENSG00000256120.2,SOX5-AS1,lncRNA,chr12,24223233,24260056,+
ENSG00000197503.4,LINC00477,lncRNA,chr12,24566964,24584168,-
ENSG00000255745.2,AC023796.1,lncRNA,chr12,24704503,24775565,+
ENSG00000256482.1,AC023796.2,lncRNA,chr12,24830421,24836558,+
ENSG00000255921.1,AC026310.1,lncRNA,chr12,24949163,24960158,+
ENSG00000226397.8,C12orf77,lncRNA,chr12,24993424,25006403,-
ENSG00000258449.1,AC023510.1,lncRNA,chr12,25096868,25100980,-
ENSG00000276842.1,AC023510.2,lncRNA,chr12,25103124,25103869,-
ENSG00000274987.1,AC092794.1,lncRNA,chr12,25210652,25211233,+
ENSG00000275197.1,AC092794.2,lncRNA,chr12,25225103,25225665,+
ENSG00000278743.1,AC087239.1,lncRNA,chr12,25385670,25386241,-
ENSG00000257009.1,AC022367.1,lncRNA,chr12,25585994,25592928,-
ENSG00000256686.1,AC019209.3,lncRNA,chr12,25782706,25814171,-
ENSG00000256440.1,AC019209.2,lncRNA,chr12,25831416,25834182,-
ENSG00000256256.1,AC019209.1,lncRNA,chr12,25882955,25885855,-
ENSG00000246695.8,RASSF8-AS1,lncRNA,chr12,25936683,25959765,-
ENSG00000256894.1,AC022509.3,lncRNA,chr12,26125155,26126617,-
ENSG00000286752.1,AC022509.5,lncRNA,chr12,26139249,26167741,-
ENSG00000256234.1,AC022509.2,lncRNA,chr12,26211164,26335856,-
ENSG00000255750.6,AC022509.1,lncRNA,chr12,26229548,26319720,-
ENSG00000278095.1,AC022509.4,lncRNA,chr12,26273329,26273900,-
ENSG00000255858.3,AC055720.1,lncRNA,chr12,26301098,26304645,+
ENSG00000288532.1,AC055720.3,lncRNA,chr12,26315715,26317813,+
ENSG00000255968.1,AC024145.1,lncRNA,chr12,26318953,26421462,+
ENSG00000256185.1,AC055720.2,lncRNA,chr12,26335864,26336950,-
ENSG00000234428.2,AC023051.1,lncRNA,chr12,26623369,26649479,+
ENSG00000247903.1,AC024896.1,lncRNA,chr12,26971586,26979582,+
ENSG00000275764.1,AC092747.4,lncRNA,chr12,27037100,27038960,+
ENSG00000256226.1,AC092747.1,lncRNA,chr12,27105151,27161393,-
ENSG00000245311.2,ARNTL2-AS1,lncRNA,chr12,27389789,27446625,-
ENSG00000248100.2,AC087257.1,lncRNA,chr12,27547050,27552773,-
ENSG00000256377.6,AC009509.1,lncRNA,chr12,27696388,27710803,-
ENSG00000276261.1,AC009509.4,lncRNA,chr12,27700066,27700574,+
ENSG00000256504.2,AC009509.2,lncRNA,chr12,27704568,27708365,+
ENSG00000256747.1,AC009511.2,lncRNA,chr12,27779821,27781067,-
ENSG00000256512.1,AC009511.1,lncRNA,chr12,27798641,27800708,-
ENSG00000257042.1,AC008011.2,lncRNA,chr12,27958517,27969813,+
ENSG00000247934.4,AC022364.1,lncRNA,chr12,28163298,28190738,-
ENSG00000278733.1,AC022079.2,lncRNA,chr12,28185625,28186190,-
ENSG00000273989.1,AC022079.1,lncRNA,chr12,28236227,28236828,+
ENSG00000256513.1,AC022081.1,lncRNA,chr12,28821975,28825831,-
ENSG00000257258.2,AC012150.1,lncRNA,chr12,29142969,29158537,-
ENSG00000275278.1,AC012150.2,lncRNA,chr12,29156448,29156991,-
ENSG00000275476.1,AC009318.4,lncRNA,chr12,29277397,29277882,-
ENSG00000257176.3,AC009318.1,lncRNA,chr12,29277955,29317848,-
ENSG00000274315.1,AC009318.3,lncRNA,chr12,29331434,29331936,-
ENSG00000273680.1,AC009318.2,lncRNA,chr12,29332733,29333383,-
ENSG00000257599.3,OVCH1-AS1,lncRNA,chr12,29389289,29487488,+
ENSG00000257456.1,AC009320.1,lncRNA,chr12,29519731,29529974,+
ENSG00000286566.1,AC023511.3,lncRNA,chr12,30086342,30130590,+
ENSG00000257262.1,AC023511.1,lncRNA,chr12,30200983,30217916,+
ENSG00000257756.6,LINC02386,lncRNA,chr12,30230779,30296707,-
ENSG00000257932.1,AC078776.1,lncRNA,chr12,30320834,30321617,+
ENSG00000285870.1,AC012673.1,lncRNA,chr12,30696121,30700220,+
ENSG00000246331.2,AC010198.1,lncRNA,chr12,30755074,30780739,+
ENSG00000235884.4,LINC00941,lncRNA,chr12,30755167,30802602,+
ENSG00000285517.1,AC010198.2,lncRNA,chr12,30795458,30879268,+
ENSG00000245614.4,DDX11-AS1,lncRNA,chr12,31019434,31073847,-
ENSG00000275097.1,AC024940.5,lncRNA,chr12,31280422,31280895,-
ENSG00000177340.5,FLJ13224,lncRNA,chr12,31324316,31325829,+
ENSG00000256232.1,LINC02387,lncRNA,chr12,31363481,31369301,-
ENSG00000275769.1,AC068792.1,lncRNA,chr12,31443792,31444208,-
ENSG00000255867.1,DENND5B-AS1,lncRNA,chr12,31589923,31615666,+
ENSG00000287388.1,AC068774.1,lncRNA,chr12,31627575,31652095,-
ENSG00000276900.1,AC023157.2,lncRNA,chr12,31729117,31731204,+
ENSG00000255760.2,LINC02422,lncRNA,chr12,31876969,31959316,-
ENSG00000276136.1,AC016957.2,lncRNA,chr12,32000375,32001222,+
ENSG00000257530.1,AC048344.1,lncRNA,chr12,32104117,32107528,-
ENSG00000277342.1,AC048344.4,lncRNA,chr12,32109076,32109602,+
ENSG00000274964.1,AC026356.1,lncRNA,chr12,32339368,32340724,+
ENSG00000276115.1,AC026356.2,lncRNA,chr12,32352349,32354144,+
ENSG00000276148.1,AC084824.5,lncRNA,chr12,32725248,32725660,-
ENSG00000274105.1,AC084824.3,lncRNA,chr12,32728169,32729024,-
ENSG00000275854.1,AC084824.4,lncRNA,chr12,32736930,32737660,-
ENSG00000286950.1,AC087588.2,lncRNA,chr12,32755510,32756463,+
ENSG00000274976.1,AC087588.1,lncRNA,chr12,32820142,32820567,-
ENSG00000257435.1,AC087311.1,lncRNA,chr12,32988763,32993754,+
ENSG00000259937.2,AC023158.1,lncRNA,chr12,33404872,33405896,-
ENSG00000273853.1,AC023158.2,lncRNA,chr12,33432311,33432853,-
ENSG00000245482.2,AC046130.1,lncRNA,chr12,34022281,34046417,-
ENSG00000256538.2,AC046130.2,lncRNA,chr12,34037232,34058745,+
ENSG00000255628.1,AC140847.1,lncRNA,chr12,34149839,34162238,+
ENSG00000255652.4,AC140847.2,lncRNA,chr12,34190471,34219246,-
ENSG00000287442.1,AC079460.2,lncRNA,chr12,38155476,38167631,+
ENSG00000258119.1,AC087897.2,lncRNA,chr12,38544177,38589812,-
ENSG00000257718.1,CPNE8-AS1,lncRNA,chr12,38906451,38909592,+
ENSG00000258144.2,LINC02406,lncRNA,chr12,39087347,39145482,-
ENSG00000286576.1,AC121334.4,lncRNA,chr12,39447404,39448314,+
ENSG00000285732.1,AC121334.3,lncRNA,chr12,39611819,39614648,+
ENSG00000260943.1,LINC02555,lncRNA,chr12,40140926,40142876,-
ENSG00000223914.4,LINC02471,lncRNA,chr12,40156113,40211419,+
ENSG00000225342.2,LRRK2-DT,lncRNA,chr12,40186009,40224915,-
ENSG00000258167.1,AC107023.1,lncRNA,chr12,40395853,40443847,-
ENSG00000274682.1,AC015540.1,lncRNA,chr12,40978744,40979244,+
ENSG00000257228.5,AC090531.1,lncRNA,chr12,41409467,41473510,-
ENSG00000257784.2,LINC02400,lncRNA,chr12,41764144,41774671,+
ENSG00000257239.1,AC090630.1,lncRNA,chr12,41829898,41932592,-
ENSG00000286591.1,AC006197.2,lncRNA,chr12,41951493,42024329,-
ENSG00000274943.1,AC079684.1,lncRNA,chr12,42361267,42361703,+
ENSG00000257225.1,AC079601.1,lncRNA,chr12,42459366,42466128,+
ENSG00000258068.2,AC079600.3,lncRNA,chr12,42485353,42498979,-
ENSG00000257510.2,LINC02402,lncRNA,chr12,42615221,42646547,-
ENSG00000257164.5,LINC02451,lncRNA,chr12,42646583,42686701,+
ENSG00000257114.3,LINC02450,lncRNA,chr12,42687195,42717120,+
ENSG00000257849.1,AC012038.2,lncRNA,chr12,42966122,42967353,+
ENSG00000257373.1,AC012038.1,lncRNA,chr12,42979254,42996486,-
ENSG00000258331.1,LINC02461,lncRNA,chr12,43155315,43163110,+
ENSG00000257947.1,AC025030.2,lncRNA,chr12,44244394,44263982,-
ENSG00000275286.1,AC025253.1,lncRNA,chr12,44498616,44499158,-
ENSG00000286671.1,AC025253.2,lncRNA,chr12,44499961,44503596,-
ENSG00000257319.1,AC008127.1,lncRNA,chr12,45050901,45103107,+
ENSG00000287386.1,AC009248.3,lncRNA,chr12,45164186,45170809,+
ENSG00000278351.1,AC009248.2,lncRNA,chr12,45256473,45256726,+
ENSG00000257657.3,AC079950.1,lncRNA,chr12,45475520,45610620,-
ENSG00000273015.2,AC008124.1,lncRNA,chr12,45718046,45727775,-
ENSG00000278475.1,AC009464.1,lncRNA,chr12,45789189,45789657,+
ENSG00000274591.1,AC025031.3,lncRNA,chr12,46239106,46239473,-
ENSG00000258096.1,AC025031.2,lncRNA,chr12,46371463,46373778,+
ENSG00000257261.6,AC008014.1,lncRNA,chr12,46383652,46876784,+
ENSG00000257496.1,AC025031.1,lncRNA,chr12,46384233,46386991,-
ENSG00000275481.1,AC025031.4,lncRNA,chr12,46388856,46392126,+
ENSG00000272369.1,AC008035.1,lncRNA,chr12,46537502,46652550,+
ENSG00000274723.1,AC079906.1,lncRNA,chr12,46970504,46972155,+
ENSG00000247774.7,PCED1B-AS1,lncRNA,chr12,47205898,47216456,-
ENSG00000257925.1,AC008083.2,lncRNA,chr12,47237734,47279021,-
ENSG00000258181.1,AC008083.3,lncRNA,chr12,47248124,47257539,+
ENSG00000276454.1,AC008083.4,lncRNA,chr12,47265665,47266108,+
ENSG00000257924.1,LINC02416,lncRNA,chr12,47353754,47369935,+
ENSG00000257906.3,LINC02156,lncRNA,chr12,47377638,47420192,+
ENSG00000276390.1,AC004241.3,lncRNA,chr12,47699401,47699917,-
ENSG00000257433.6,AC004241.1,lncRNA,chr12,47706083,47742294,+
ENSG00000274902.1,AC004241.2,lncRNA,chr12,47731908,47732351,+
ENSG00000277173.1,AC004241.4,lncRNA,chr12,47768529,47769648,+
ENSG00000268069.2,AC004466.1,lncRNA,chr12,47784923,47786002,+
ENSG00000276691.1,AC004466.3,lncRNA,chr12,47788426,47788971,+
ENSG00000274737.1,AC004466.2,lncRNA,chr12,47817451,47817966,-
ENSG00000257488.5,LINC02354,lncRNA,chr12,47826854,47837898,+
ENSG00000205537.2,AC121338.1,lncRNA,chr12,47882649,47901525,+
ENSG00000278385.1,AC121338.2,lncRNA,chr12,47905122,47906865,+
ENSG00000258203.5,AC004801.5,lncRNA,chr12,48005277,48011227,-
ENSG00000257985.1,AC004801.4,lncRNA,chr12,48011304,48025469,+
ENSG00000257955.1,AC004801.3,lncRNA,chr12,48019771,48025382,-
ENSG00000276814.1,AC004801.6,lncRNA,chr12,48039784,48040761,-
ENSG00000274124.1,AC074029.3,lncRNA,chr12,48152817,48153128,+
ENSG00000269514.3,AC024257.3,lncRNA,chr12,48198357,48230275,+
ENSG00000258234.1,AC024257.1,lncRNA,chr12,48231098,48284210,-
ENSG00000275228.1,AC024257.5,lncRNA,chr12,48327942,48328472,-
ENSG00000257735.1,AC090115.1,lncRNA,chr12,48350945,48442411,+
ENSG00000273765.1,AC024257.4,lncRNA,chr12,48360920,48361377,+
ENSG00000258121.1,AC089987.2,lncRNA,chr12,48483287,48500961,-
ENSG00000257653.1,AC117498.1,lncRNA,chr12,48766194,48767323,+
ENSG00000257660.5,ADCY6-DT,lncRNA,chr12,48789147,48790535,+
ENSG00000258283.1,AC011603.3,lncRNA,chr12,48995150,48996334,+
ENSG00000257913.2,DDN-AS1,lncRNA,chr12,48998367,49019235,+
ENSG00000257346.1,AC011603.1,lncRNA,chr12,49090208,49093312,+
ENSG00000258017.2,AC011603.2,lncRNA,chr12,49127782,49188484,+
ENSG00000258101.2,AC010173.1,lncRNA,chr12,49232790,49264756,-
ENSG00000258232.2,AC125611.3,lncRNA,chr12,49265156,49273306,-
ENSG00000258334.1,AC125611.4,lncRNA,chr12,49292631,49324576,-
ENSG00000287537.1,AC020612.3,lncRNA,chr12,49536677,49538894,-
ENSG00000257964.1,AC020612.2,lncRNA,chr12,49576840,49577505,-
ENSG00000258057.6,BCDIN3D-AS1,lncRNA,chr12,49827913,49841143,+
ENSG00000257253.2,AC131157.1,lncRNA,chr12,49861207,49865802,+
ENSG00000257771.6,LINC02395,lncRNA,chr12,49900311,49932764,+
ENSG00000258135.5,LINC02396,lncRNA,chr12,49908882,49911863,-
ENSG00000257588.1,AC025154.2,lncRNA,chr12,49951512,49962924,-
ENSG00000257378.1,AC025154.1,lncRNA,chr12,49954639,49956125,-
ENSG00000272368.2,AC074032.1,lncRNA,chr12,50112197,50165618,+
ENSG00000257298.1,AC008147.2,lncRNA,chr12,50185580,50191363,-
ENSG00000257256.1,AC008147.1,lncRNA,chr12,50219604,50229984,+
ENSG00000274156.1,AC008121.2,lncRNA,chr12,50934942,50935464,-
ENSG00000274797.1,AC008121.3,lncRNA,chr12,50953924,50954356,-
ENSG00000278126.1,AC139768.1,lncRNA,chr12,51201684,51202581,-
ENSG00000271065.1,AC107031.1,lncRNA,chr12,51421956,51424611,-
ENSG00000260122.1,AC068987.1,lncRNA,chr12,51809705,51810600,-
ENSG00000260473.2,AC068987.2,lncRNA,chr12,51815043,51842106,+
ENSG00000261586.2,AC068987.3,lncRNA,chr12,51817899,51820150,+
ENSG00000259887.1,FIGNL2-DT,lncRNA,chr12,51848223,51852729,+
ENSG00000259884.1,NR4A1AS,lncRNA,chr12,52058459,52059503,-
ENSG00000257663.1,AC025259.1,lncRNA,chr12,52076841,52082084,-
ENSG00000257989.1,AC078864.1,lncRNA,chr12,52092485,52104297,-
ENSG00000258279.4,LINC00592,lncRNA,chr12,52164115,52223813,+
ENSG00000257137.7,LINC02874,lncRNA,chr12,52205392,52213583,-
ENSG00000257671.1,KRT7-AS,lncRNA,chr12,52245048,52247448,-
ENSG00000257830.1,AC021066.1,lncRNA,chr12,52274647,52279156,-
ENSG00000287051.1,AC121757.2,lncRNA,chr12,52298856,52306287,-
ENSG00000257829.1,AC121757.1,lncRNA,chr12,52306616,52308371,-
ENSG00000258253.1,AC078865.1,lncRNA,chr12,52380460,52402407,+
ENSG00000257500.1,AC055736.1,lncRNA,chr12,52407580,52428494,+
ENSG00000257495.5,KRT73-AS1,lncRNA,chr12,52601467,52615305,+
ENSG00000257700.1,AC055716.3,lncRNA,chr12,52692605,52696788,+
ENSG00000257475.2,AC068888.2,lncRNA,chr12,53012104,53013921,+
ENSG00000257337.7,AC068888.1,lncRNA,chr12,53012884,53054450,-
ENSG00000257808.1,AC073573.1,lncRNA,chr12,53159586,53161000,+
ENSG00000288663.1,AC073611.1,lncRNA,chr12,53295492,53307174,+
ENSG00000257605.2,MYG1-AS1,lncRNA,chr12,53298655,53300314,-
ENSG00000257379.1,AC023509.1,lncRNA,chr12,53441741,53467528,+
ENSG00000282977.1,PCBP2-OT1,lncRNA,chr12,53464468,53465057,+
ENSG00000270175.1,AC023509.3,lncRNA,chr12,53500162,53500936,-
ENSG00000257550.2,AC023509.2,lncRNA,chr12,53513891,53517608,+
ENSG00000285692.1,AC023509.6,lncRNA,chr12,53531752,53621218,+
ENSG00000286069.2,AC076968.2,lncRNA,chr12,53739611,53898976,+
ENSG00000260492.3,CISTR,lncRNA,chr12,53746337,53757227,-
ENSG00000260030.1,AC076968.1,lncRNA,chr12,53754358,53762104,+
ENSG00000249641.2,HOXC13-AS,lncRNA,chr12,53935328,53939643,-
ENSG00000228630.5,HOTAIR,lncRNA,chr12,53962308,53974956,-
ENSG00000251151.2,HOXC-AS3,lncRNA,chr12,53981509,53985519,-
ENSG00000250133.2,HOXC-AS2,lncRNA,chr12,53993810,53996785,-
ENSG00000250451.5,HOXC-AS1,lncRNA,chr12,53999022,54000010,-
ENSG00000273046.1,AC012531.2,lncRNA,chr12,54017110,54035361,+
ENSG00000260597.1,AC012531.1,lncRNA,chr12,54019910,54022589,+
ENSG00000248265.2,FLJ12825,lncRNA,chr12,54058254,54122235,+
ENSG00000249388.3,AC023794.2,lncRNA,chr12,54081736,54102699,+
ENSG00000250432.5,FAM242C,lncRNA,chr12,54085132,54125992,-
ENSG00000250742.4,LINC02381,lncRNA,chr12,54126082,54147485,+
ENSG00000260470.1,AC023794.5,lncRNA,chr12,54145069,54147225,-
ENSG00000257534.1,AC023794.4,lncRNA,chr12,54162065,54164452,-
ENSG00000248576.1,AC023794.1,lncRNA,chr12,54163139,54168595,+
ENSG00000257596.1,SCAT2,lncRNA,chr12,54262615,54279063,+
ENSG00000258344.1,AC078778.1,lncRNA,chr12,54276631,54345083,+
ENSG00000258137.5,AC079313.2,lncRNA,chr12,54353661,54497688,+
ENSG00000258086.1,AC079313.1,lncRNA,chr12,54353792,54466985,+
ENSG00000257477.1,LINC01154,lncRNA,chr12,54428303,54429403,+
ENSG00000257824.1,AC068789.1,lncRNA,chr12,54543111,54544105,-
ENSG00000257634.1,AC079310.1,lncRNA,chr12,54682973,54687434,+
ENSG00000257870.1,AC027287.2,lncRNA,chr12,55009746,55014247,+
ENSG00000258763.5,AC122685.1,lncRNA,chr12,55434734,55585471,-
ENSG00000258921.1,AC009779.4,lncRNA,chr12,55638912,55659795,-
ENSG00000258056.2,AC009779.2,lncRNA,chr12,55729104,55730852,+
ENSG00000257509.1,AC073487.1,lncRNA,chr12,55761550,55762628,-
ENSG00000273973.1,AC025162.2,lncRNA,chr12,55929170,55929729,+
ENSG00000258554.1,AC025162.1,lncRNA,chr12,55966838,55967474,-
ENSG00000273890.1,AC034102.8,lncRNA,chr12,56010091,56010574,-
ENSG00000257449.1,AC034102.3,lncRNA,chr12,56029649,56041806,-
ENSG00000257553.1,AC034102.4,lncRNA,chr12,56104614,56113905,-
ENSG00000258345.1,AC034102.7,lncRNA,chr12,56118968,56119939,-
ENSG00000258317.1,AC034102.6,lncRNA,chr12,56120033,56129619,-
ENSG00000257809.1,AC034102.5,lncRNA,chr12,56150796,56158220,-
ENSG00000258199.1,AC073896.4,lncRNA,chr12,56162359,56190284,-
ENSG00000258260.1,AC073896.5,lncRNA,chr12,56267793,56270104,-
ENSG00000257303.2,AC073896.2,lncRNA,chr12,56300076,56317992,+
ENSG00000257740.1,AC073896.3,lncRNA,chr12,56308868,56309449,+
ENSG00000276272.1,AC024884.2,lncRNA,chr12,56411944,56413190,-
ENSG00000287715.1,AC026120.3,lncRNA,chr12,56987734,56990756,+
ENSG00000259125.1,LRP1-AS,lncRNA,chr12,57144620,57147619,-
ENSG00000276727.1,AC137834.2,lncRNA,chr12,57229498,57230198,-
ENSG00000258001.1,AC126614.1,lncRNA,chr12,57431116,57433935,+
ENSG00000287200.1,AC022506.2,lncRNA,chr12,57457596,57462818,-
ENSG00000224713.4,AC025165.1,lncRNA,chr12,57612118,57619638,-
ENSG00000257342.1,AC025165.2,lncRNA,chr12,57694132,57721510,-
ENSG00000255737.2,AGAP2-AS1,lncRNA,chr12,57726271,57728356,+
ENSG00000270039.1,AC025165.5,lncRNA,chr12,57803838,57804415,+
ENSG00000269903.1,AC025165.4,lncRNA,chr12,57814494,57814926,+
ENSG00000257953.1,AC083805.2,lncRNA,chr12,57837092,57842745,+
ENSG00000245651.3,AC083805.1,lncRNA,chr12,57869834,57896482,-
ENSG00000273805.1,AC083805.3,lncRNA,chr12,57894232,57896846,+
ENSG00000257698.2,GIHCG,lncRNA,chr12,57930115,57936345,-
ENSG00000257541.1,LINC02403,lncRNA,chr12,58087892,58093362,+
ENSG00000258231.5,AC020637.1,lncRNA,chr12,58544124,58813060,+
ENSG00000257259.3,LINC02388,lncRNA,chr12,58565959,58781747,-
ENSG00000257443.1,AC068305.2,lncRNA,chr12,58920639,59064238,+
ENSG00000286351.1,AC046129.1,lncRNA,chr12,59129511,59130875,+
ENSG00000286279.1,AC108721.2,lncRNA,chr12,59322765,59436874,+
ENSG00000258214.1,AC108721.1,lncRNA,chr12,59366218,59411171,-
ENSG00000257230.1,LINC02448,lncRNA,chr12,59523278,59524184,-
ENSG00000257294.2,AC080011.1,lncRNA,chr12,60092864,60096071,+
ENSG00000287014.1,AC087883.2,lncRNA,chr12,60150187,60269686,-
ENSG00000286402.1,AC090629.1,lncRNA,chr12,61668302,61702771,-
ENSG00000257880.1,AC078789.1,lncRNA,chr12,62139999,62145643,-
ENSG00000257568.1,AC079035.1,lncRNA,chr12,62482349,62484932,-
ENSG00000221949.6,LINC01465,lncRNA,chr12,62601751,62603690,-
ENSG00000257354.2,AC048341.1,lncRNA,chr12,62602752,62622213,+
ENSG00000275180.1,AC048341.2,lncRNA,chr12,62603909,62604399,+
ENSG00000257235.1,AC078814.1,lncRNA,chr12,63004338,63006541,-
ENSG00000258117.2,AC026116.1,lncRNA,chr12,63292625,63360037,-
ENSG00000249753.2,AC084357.2,lncRNA,chr12,63623788,63795718,-
ENSG00000255850.2,RXYLT1-AS1,lncRNA,chr12,63804739,63822156,-
ENSG00000256571.1,AC079866.2,lncRNA,chr12,63878787,63879474,+
ENSG00000255886.1,AC020611.2,lncRNA,chr12,64038562,64097618,-
ENSG00000287618.1,AC025576.3,lncRNA,chr12,64099415,64130539,-
ENSG00000255817.1,AC025576.2,lncRNA,chr12,64108763,64120489,-
ENSG00000255629.1,AC025576.1,lncRNA,chr12,64146388,64147857,-
ENSG00000277895.1,AC135279.3,lncRNA,chr12,64451591,64452901,-
ENSG00000288665.1,AC136977.1,lncRNA,chr12,64497968,64507329,+
ENSG00000256199.1,AC078962.2,lncRNA,chr12,64507166,64533638,-
ENSG00000256670.1,AC078962.4,lncRNA,chr12,64599078,64609459,-
ENSG00000225195.2,AC078962.1,lncRNA,chr12,64628344,64629976,+
ENSG00000256314.1,AC078962.3,lncRNA,chr12,64654060,64655019,-
ENSG00000286682.1,AC025262.3,lncRNA,chr12,64820179,64825955,-
ENSG00000255693.3,LINC02389,lncRNA,chr12,64883394,64990646,+
ENSG00000248995.2,LINC02231,lncRNA,chr12,64920845,64982524,-
ENSG00000198671.3,AC135895.1,lncRNA,chr12,65017468,65054124,+
ENSG00000276853.1,AC026124.2,lncRNA,chr12,65171262,65171917,+
ENSG00000250280.2,AC026124.1,lncRNA,chr12,65281657,65286728,+
ENSG00000250748.6,AC025419.1,lncRNA,chr12,65466820,65642372,-
ENSG00000255866.2,AC090023.1,lncRNA,chr12,65556925,65560889,+
ENSG00000256268.2,LINC02454,lncRNA,chr12,65589111,65613000,+
ENSG00000256915.2,AC090023.2,lncRNA,chr12,65622273,65663299,+
ENSG00000277945.1,AC107308.1,lncRNA,chr12,65830750,65831050,+
ENSG00000197301.7,HMGA2-AS1,lncRNA,chr12,65851340,65882167,-
ENSG00000256083.1,AC090673.1,lncRNA,chr12,65934777,65948479,-
ENSG00000256259.1,LINC02425,lncRNA,chr12,66027725,66031066,-
ENSG00000239335.4,LLPH-DT,lncRNA,chr12,66130751,66134449,+
ENSG00000256072.1,AC078889.1,lncRNA,chr12,66251745,66257434,-
ENSG00000257083.7,AC073530.1,lncRNA,chr12,66950754,67096410,-
ENSG00000286563.1,AC078983.1,lncRNA,chr12,67329014,67350924,+
ENSG00000256172.1,LINC02420,lncRNA,chr12,67440998,67442559,-
ENSG00000203585.4,LINC02408,lncRNA,chr12,67443105,67590771,+
ENSG00000256077.5,LINC02442,lncRNA,chr12,67571197,67589987,-
ENSG00000235872.2,AC078777.1,lncRNA,chr12,67658991,67670919,-
ENSG00000255970.1,LINC02421,lncRNA,chr12,67709047,67729475,-
ENSG00000255772.5,LINC01479,lncRNA,chr12,67929235,67970017,+
ENSG00000255733.6,IFNG-AS1,lncRNA,chr12,67989445,68234686,+
ENSG00000251301.7,LINC02384,lncRNA,chr12,68332888,68451663,-
ENSG00000256273.1,AC022511.1,lncRNA,chr12,68344664,68349959,+
ENSG00000273824.1,AC008033.3,lncRNA,chr12,68426331,68427737,-
ENSG00000247363.2,AC090061.1,lncRNA,chr12,68674371,68687755,-
ENSG00000256325.1,AC025423.1,lncRNA,chr12,68828118,68828553,+
ENSG00000257181.1,AC025423.4,lncRNA,chr12,68841288,68843237,-
ENSG00000258140.2,AC127894.1,lncRNA,chr12,69212108,69224242,+
